Subject,Subj/Trial Number,TestTrialNum,Stimuli,idRespTime,ItemRecognResp,SourceSizeResp,SourceLocResp,ItemStatus,OldNewItemResp,ItemRecogStatus,SourceEncodingSize,SourceEncodingLoc,SourceConfidence_absSum,SourceCorrect
P15,P15_39,39,pipe,2.197266576,Remember,-1,1,target,old,Hit,small,lower,2,1
P15,P15_4,4,tomb,2.328616429,Remember,-1,-1,target,old,Hit,large,upper,2,0
P15,P15_40,40,isle,3.047051117,New,,,lure,old,CorrectRej,,,,
P15,P15_42,42,calf,3.047194505,New,,,lure,old,CorrectRej,,,,
P15,P15_43,43,lime,1.413949971,Guess,0,0,target,old,Hit,small,upper,0,0
P15,P15_44,44,hook,2.418203004,New,,,lure,old,CorrectRej,,,,
P15,P15_45,45,haze,2.039011741,New,,,lure,old,CorrectRej,,,,
P15,P15_46,46,duke,1.047304687,Guess,0,0,target,old,Hit,small,lower,0,0
P15,P15_47,47,deer,1.797189599,New,,,lure,old,CorrectRej,,,,
P15,P15_48,48,bass,1.579304765,New,,,lure,old,CorrectRej,,,,
P15,P15_49,49,lint,3.243842249,New,,,lure,old,CorrectRej,,,,
P15,P15_5,5,grape,1.797341741,Remember,1,-2,target,old,Hit,large,lower,3,2
P15,P15_50,50,nerve,1.229720515,Remember,0,0,target,old,Hit,small,upper,0,0
P15,P15_51,51,fuse,1.797455546,Remember,1,1,target,old,Hit,large,upper,2,2
P15,P15_52,52,herb,1.797524674,New,,,lure,old,CorrectRej,,,,
P15,P15_53,53,flame,2.034714636,New,,,lure,old,CorrectRej,,,,
P15,P15_54,54,skull,1.41395782,Remember,1,1,target,old,Hit,small,lower,2,0
P15,P15_55,55,rake,1.414092152,Remember,0,0,target,old,Hit,large,upper,0,0
P15,P15_56,56,mole,1.945926202,Remember,-1,2,target,old,Hit,small,lower,3,1
P15,P15_57,57,rein,1.797510788,Remember,1,0,target,old,Hit,large,upper,1,1
P15,P15_58,58,cork,1.797402417,Remember,0,0,target,old,Hit,large,lower,0,0
P15,P15_59,59,badge,1.413964763,New,,,lure,old,CorrectRej,,,,
P15,P15_6,6,ridge,1.579419476,Remember,2,-2,target,old,Hit,large,lower,4,2
P15,P15_60,60,stove,1.046904711,Remember,0,0,target,old,Hit,small,lower,0,0
P15,P15_61,61,flag,1.229678555,Remember,0,0,target,old,Hit,large,upper,0,0
P15,P15_62,62,tray,1.79738189,New,,,lure,old,CorrectRej,,,,
P15,P15_63,63,aisle,0.896836564,Remember,0,0,target,old,Hit,large,upper,0,0
P15,P15_64,64,lawn,0.896734532,Remember,0,0,target,old,Hit,small,lower,0,0
P15,P15_65,65,tent,1.579180999,New,,,lure,old,CorrectRej,,,,
P15,P15_66,66,goat,1.273539218,Remember,0,0,target,old,Hit,small,lower,0,0
P15,P15_67,67,dome,1.945869149,New,,,lure,old,CorrectRej,,,,
P15,P15_68,68,pier,2.328780645,New,,,lure,old,CorrectRej,,,,
P15,P15_69,69,sponge,1.229761569,Remember,0,0,target,old,Hit,small,lower,0,0
P15,P15_7,7,wheat,1.229672517,Remember,-2,2,target,old,Hit,small,lower,4,1
P15,P15_70,70,bolt,1.230610726,Guess,0,0,target,old,Hit,large,lower,0,0
P15,P15_71,71,crown,1.047410341,New,,,lure,old,CorrectRej,,,,
P15,P15_72,72,itch,0.896767737,New,,,lure,old,CorrectRej,,,,
P15,P15_73,73,crumb,0.924447617,New,,,lure,old,CorrectRej,,,,
P15,P15_74,74,wing,1.579483472,New,,,lure,old,CorrectRej,,,,
P15,P15_75,75,dough,1.797128622,New,,,target,new,Miss,small,upper,,
P15,P15_76,76,fork,1.29367358,New,,,lure,old,CorrectRej,,,,
P15,P15_78,78,yacht,0.896707666,Remember,-1,1,target,old,Hit,large,upper,2,1
P15,P15_79,79,nest,1.797245445,New,,,lure,old,CorrectRej,,,,
P15,P15_8,8,reed,2.197172997,New,,,lure,old,CorrectRej,,,,
P15,P15_80,80,nurse,1.229355253,New,,,lure,old,CorrectRej,,,,
P15,P15_81,81,chalk,1.046576881,Remember,0,0,target,old,Hit,small,upper,0,0
P15,P15_82,82,bell,1.229876279,New,,,lure,old,CorrectRej,,,,
P15,P15_83,83,toast,1.267406749,Guess,0,0,target,old,Hit,small,upper,0,0
P15,P15_84,84,moss,0.896840186,New,,,lure,old,CorrectRej,,,,
P15,P15_86,86,hail,1.987220375,New,,,target,new,Miss,large,upper,,
P15,P15_87,87,seal,2.385125706,Remember,0,0,target,old,Hit,large,lower,0,0
P15,P15_88,88,wrap,1.229936351,Remember,0,0,target,old,Hit,large,upper,0,0
P15,P15_89,89,germ,0.923889763,New,,,lure,old,CorrectRej,,,,
P15,P15_9,9,leaf,1.229730778,Remember,2,-2,target,old,Hit,large,upper,4,1
P15,P15_90,90,bean,2.19719292,New,,,lure,old,CorrectRej,,,,
P15,P15_91,91,mosque,1.047275708,Remember,-1,0,target,old,Hit,small,upper,1,1
P15,P15_92,92,lens,1.579532978,New,,,lure,old,CorrectRej,,,,
P15,P15_93,93,sleeve,0.934584077,Remember,-1,0,target,old,Hit,small,lower,1,1
P15,P15_94,94,pine,1.047220466,Remember,0,0,target,old,Hit,small,upper,0,0
P15,P15_95,95,wolf,0.896828413,Guess,0,0,target,old,Hit,small,upper,0,0
P15,P15_96,96,mouse,0.896914748,Remember,0,0,target,old,Hit,large,lower,0,0
P15,P15_97,97,mule,1.945753231,New,,,lure,old,CorrectRej,,,,
P15,P15_98,98,tank,0.896634311,New,,,lure,old,CorrectRej,,,,
P15,P15_99,99,lace,0.580338365,New,,,lure,old,CorrectRej,,,,
P16,P16_10,10,newt,1.229936743,Know,-1,-1,lure,old,FalseAlarm,,,2,
P16,P16_100,100,kick,0.937561223,Remember,-2,-2,target,old,Hit,small,upper,4,1
P16,P16_101,101,quart,1.046874363,New,,,lure,old,CorrectRej,,,,
P16,P16_102,102,bush,0.697409503,New,,,target,new,Miss,small,lower,,
P16,P16_103,103,spruce,0.897640736,New,,,lure,old,CorrectRej,,,,
P16,P16_104,104,trout,0.896794594,New,,,target,new,Miss,large,lower,,
P16,P16_105,105,waist,0.943592282,Know,0,0,target,old,Hit,large,lower,0,0
P16,P16_106,106,peach,1.229767394,New,,,lure,old,CorrectRej,,,,
P16,P16_107,107,vest,0.93620794,New,,,lure,old,CorrectRej,,,,
P16,P16_108,108,ditch,1.229916518,New,,,lure,old,CorrectRej,,,,
P16,P16_109,109,wreck,0.69760753,New,,,lure,old,CorrectRej,,,,
P16,P16_11,11,dusk,0.896925002,New,,,lure,old,CorrectRej,,,,
P16,P16_110,110,noose,0.896699505,Know,0,0,target,old,Hit,small,upper,0,0
P16,P16_111,111,rack,1.04750346,Know,0,1,lure,old,FalseAlarm,,,1,
P16,P16_112,112,glove,0.896823272,Remember,0,0,target,old,Hit,large,upper,0,0
P16,P16_113,113,rail,1.579208105,New,,,lure,old,CorrectRej,,,,
P16,P16_114,114,witch,1.413942768,Guess,0,0,lure,old,FalseAlarm,,,0,
P16,P16_115,115,blade,0.89670192,Know,0,0,target,old,Hit,large,lower,0,0
P16,P16_116,116,graph,0.897469273,Know,0,0,lure,old,FalseAlarm,,,0,
P16,P16_117,117,starch,0.697213288,New,,,lure,old,CorrectRej,,,,
P16,P16_118,118,thread,0.896670224,Guess,0,0,target,old,Hit,large,lower,0,0
P16,P16_119,119,frost,0.69737509,New,,,target,new,Miss,large,lower,,
P16,P16_12,12,purse,1.047465726,New,,,lure,old,CorrectRej,,,,
P16,P16_120,120,yoke,2.197128613,New,,,lure,old,CorrectRej,,,,
P16,P16_121,121,lamp,1.229869426,New,,,target,new,Miss,small,lower,,
P16,P16_122,122,kiss,1.229717586,New,,,lure,old,CorrectRej,,,,
P16,P16_123,123,clam,1.047446105,New,,,lure,old,CorrectRej,,,,
P16,P16_124,124,cage,1.047254719,Guess,0,0,target,old,Hit,large,upper,0,0
P16,P16_125,125,fleet,0.697219325,Know,0,0,target,old,Hit,small,lower,0,0
P16,P16_126,126,rope,1.230081037,Guess,0,1,target,old,Hit,small,upper,1,1
P16,P16_127,127,scar,1.047556287,Remember,0,0,target,old,Hit,large,lower,0,0
P16,P16_128,128,globe,0.896877306,New,,,target,new,Miss,small,upper,,
P16,P16_13,13,jeep,1.046803122,Guess,-2,-2,lure,old,FalseAlarm,,,4,
P16,P16_14,14,pill,1.232384606,Remember,1,1,target,old,Hit,large,upper,2,2
P16,P16_15,15,hymn,1.230066547,New,,,lure,old,CorrectRej,,,,
P16,P16_16,16,nail,1.229424168,Guess,-1,-1,target,old,Hit,large,lower,2,1
P16,P16_17,17,mink,1.047459387,Remember,4,4,target,old,Hit,large,upper,8,2
P16,P16_18,18,juice,1.797514705,New,,,lure,old,CorrectRej,,,,
P16,P16_19,19,doll,1.047346186,Remember,4,4,target,old,Hit,small,lower,8,0
P16,P16_2,2,hood,2.614970032,New,,,lure,old,CorrectRej,,,,
P16,P16_20,20,vase,1.797556967,New,,,lure,old,CorrectRej,,,,
P16,P16_21,21,foil,1.57940432,Remember,2,2,target,old,Hit,large,upper,4,2
P16,P16_22,22,hawk,0.934290764,New,,,target,new,Miss,large,lower,,
P16,P16_23,23,lard,1.25819358,Guess,-1,-1,target,old,Hit,small,upper,2,1
P16,P16_24,24,pearl,1.277894819,Know,1,2,lure,old,FalseAlarm,,,3,
P16,P16_25,25,arch,1.414003444,New,,,target,new,Miss,small,upper,,
P16,P16_26,26,cream,1.04745335,Remember,4,4,target,old,Hit,small,upper,8,1
P16,P16_27,27,pork,1.230024587,Remember,3,3,target,old,Hit,small,upper,6,1
P16,P16_29,29,drum,1.229790034,Remember,4,4,target,old,Hit,large,upper,8,2
P16,P16_3,3,veil,1.945266151,New,,,target,new,Miss,large,lower,,
P16,P16_30,30,brick,0.896871571,New,,,lure,old,CorrectRej,,,,
P16,P16_31,31,mast,1.413813568,Guess,1,1,target,old,Hit,small,upper,2,1
P16,P16_32,32,grate,0.897083182,Guess,2,3,lure,old,FalseAlarm,,,5,
P16,P16_33,33,quill,2.614031518,New,,,lure,old,CorrectRej,,,,
P16,P16_34,34,ramp,2.197242418,Remember,1,1,target,old,Hit,small,upper,2,1
P16,P16_35,35,gown,1.797413578,New,,,lure,old,CorrectRej,,,,
P16,P16_36,36,whip,1.950566082,Know,2,2,target,old,Hit,large,upper,4,2
P16,P16_37,37,keel,1.797239399,New,,,lure,old,CorrectRej,,,,
P16,P16_38,38,heel,2.044306356,Know,2,2,lure,old,FalseAlarm,,,4,
P16,P16_39,39,maze,1.579695323,New,,,target,new,Miss,large,lower,,
P16,P16_4,4,pipe,2.197313659,Guess,1,1,lure,old,FalseAlarm,,,2,
P16,P16_41,41,tomb,1.797673488,Remember,4,4,target,old,Hit,large,upper,8,2
P16,P16_42,42,isle,1.047337734,Know,2,2,lure,old,FalseAlarm,,,4,
P16,P16_43,43,calf,1.945754275,Guess,2,2,lure,old,FalseAlarm,,,4,
P16,P16_44,44,lime,2.328914461,New,,,lure,old,CorrectRej,,,,
P16,P16_45,45,hook,1.229790638,New,,,target,new,Miss,large,lower,,
P16,P16_46,46,haze,1.047338941,Know,2,2,target,old,Hit,small,lower,4,0
P16,P16_47,47,duke,1.047539383,New,,,lure,old,CorrectRej,,,,
P16,P16_48,48,deer,1.269631734,Know,2,2,target,old,Hit,large,upper,4,2
P16,P16_49,49,bass,1.413623088,Guess,3,3,target,old,Hit,small,upper,6,1
P16,P16_5,5,lint,2.613940957,New,,,target,new,Miss,large,lower,,
P16,P16_50,50,grape,1.797491461,Remember,4,4,target,old,Hit,small,upper,8,1
P16,P16_51,51,nerve,1.414059894,Know,2,2,target,old,Hit,small,upper,4,1
P16,P16_53,53,fuse,1.047409579,New,,,target,new,Miss,small,lower,,
P16,P16_54,54,herb,1.047209137,New,,,lure,old,CorrectRej,,,,
P16,P16_55,55,flame,0.896932851,Remember,4,4,target,old,Hit,large,upper,8,2
P16,P16_56,56,skull,0.047368524,New,,,target,new,Miss,large,lower,,
P16,P16_57,57,rake,1.252196028,New,,,target,new,Miss,small,lower,,
P16,P16_58,58,mole,2.728269063,New,,,lure,old,CorrectRej,,,,
P16,P16_59,59,rein,2.405721039,Know,2,2,lure,old,FalseAlarm,,,4,
P16,P16_6,6,cork,1.662646765,New,,,lure,old,CorrectRej,,,,
P16,P16_60,60,badge,1.945963471,Know,2,2,lure,old,FalseAlarm,,,4,
P16,P16_61,61,ridge,1.04742105,New,,,target,new,Miss,small,upper,,
P16,P16_62,62,stove,1.047403239,New,,,target,new,Miss,small,lower,,
P16,P16_63,63,flag,2.329265233,Know,3,3,lure,old,FalseAlarm,,,6,
P16,P16_64,64,tray,2.197359846,Guess,2,2,lure,old,FalseAlarm,,,4,
P16,P16_65,65,aisle,1.047479914,Know,1,2,target,old,Hit,large,upper,3,2
P16,P16_66,66,lawn,0.896096369,New,,,lure,old,CorrectRej,,,,
P16,P16_67,67,tent,2.197470934,Remember,4,4,target,old,Hit,large,upper,8,2
P16,P16_68,68,goat,2.613975672,Know,0,0,target,old,Hit,large,upper,0,0
P16,P16_69,69,dome,1.945653752,Guess,-1,-1,lure,old,FalseAlarm,,,2,
P16,P16_7,7,pier,1.945832761,New,,,target,new,Miss,small,lower,,
P16,P16_70,70,sponge,1.229525596,Remember,0,0,target,old,Hit,large,lower,0,0
P16,P16_71,71,wheat,1.229770413,New,,,lure,old,CorrectRej,,,,
P16,P16_72,72,bolt,1.047306037,New,,,lure,old,CorrectRej,,,,
P16,P16_73,73,crown,1.662114569,New,,,lure,old,CorrectRej,,,,
P16,P16_74,74,itch,2.197243626,Guess,0,0,target,old,Hit,small,lower,0,0
P16,P16_75,75,crumb,1.04754059,Know,0,0,target,old,Hit,small,upper,0,0
P16,P16_76,76,wing,0.918920453,New,,,target,new,Miss,small,lower,,
P16,P16_77,77,dough,1.047146952,Guess,0,0,target,old,Hit,large,upper,0,0
P16,P16_78,78,fork,1.797166649,New,,,lure,old,CorrectRej,,,,
P16,P16_79,79,yacht,1.229471562,Know,0,0,target,old,Hit,large,lower,0,0
P16,P16_8,8,nest,1.981100829,New,,,target,new,Miss,small,upper,,
P16,P16_80,80,reed,0.580620856,New,,,lure,old,CorrectRej,,,,
P16,P16_81,81,nurse,1.945892531,New,,,lure,old,CorrectRej,,,,
P16,P16_82,82,chalk,1.047359468,New,,,lure,old,CorrectRej,,,,
P16,P16_83,83,bell,0.896710372,New,,,lure,old,CorrectRej,,,,
P16,P16_84,84,toast,0.906695324,New,,,target,new,Miss,large,lower,,
P16,P16_85,85,moss,1.265591808,New,,,target,new,Miss,small,lower,,
P16,P16_86,86,hail,0.896615585,New,,,lure,old,CorrectRej,,,,
P16,P16_87,87,seal,1.229815995,Guess,0,0,lure,old,FalseAlarm,,,0,
P16,P16_88,88,wrap,1.229709737,Remember,-2,-2,target,old,Hit,small,lower,4,2
P16,P16_89,89,germ,1.797438634,New,,,lure,old,CorrectRej,,,,
P16,P16_9,9,leaf,1.047342262,New,,,lure,old,CorrectRej,,,,
P16,P16_90,90,bean,1.413989256,Remember,4,4,target,old,Hit,large,upper,8,2
P16,P16_91,91,mosque,0.945085029,Know,0,0,target,old,Hit,small,lower,0,0
P16,P16_92,92,lens,0.928589045,Remember,0,0,target,old,Hit,large,lower,0,0
P16,P16_93,93,sleeve,1.414010689,New,,,lure,old,CorrectRej,,,,
P16,P16_94,94,pine,0.696980546,New,,,target,new,Miss,small,upper,,
P16,P16_95,95,wolf,0.896565475,Guess,0,0,lure,old,FalseAlarm,,,0,
P16,P16_96,96,mouse,2.029153089,Know,0,0,lure,old,FalseAlarm,,,0,
P16,P16_97,97,mule,0.896790368,New,,,lure,old,CorrectRej,,,,
P16,P16_98,98,vine,0.903978495,New,,,lure,old,CorrectRej,,,,
P16,P16_99,99,tank,0.897712581,New,,,lure,old,CorrectRej,,,,
P17,P17_1,1,lace,1.951626853,Guess,-2,-1,lure,old,FalseAlarm,,,3,
P17,P17_10,10,newt,1.229609818,New,,,lure,old,CorrectRej,,,,
P17,P17_100,100,kick,1.229827466,Know,1,2,target,old,Hit,large,upper,3,2
P17,P17_101,101,bush,2.19752044,Know,0,-1,lure,old,FalseAlarm,,,1,
P17,P17_102,102,knight,1.229715472,Remember,-4,4,target,old,Hit,small,upper,8,2
P17,P17_103,103,spruce,1.578823522,Know,0,0,target,old,Hit,large,upper,0,0
P17,P17_104,104,trout,1.945938114,New,,,lure,old,CorrectRej,,,,
P17,P17_105,105,waist,1.24050038,New,,,lure,old,CorrectRej,,,,
P17,P17_106,106,peach,1.047147556,Know,1,2,target,old,Hit,large,lower,3,1
P17,P17_107,107,vest,0.900487067,New,,,lure,old,CorrectRej,,,,
P17,P17_108,108,ditch,1.579304703,Guess,-1,0,lure,old,FalseAlarm,,,1,
P17,P17_109,109,wreck,1.41412057,Know,2,3,target,old,Hit,small,lower,5,0
P17,P17_11,11,dusk,1.292541247,Guess,0,0,lure,old,FalseAlarm,,,0,
P17,P17_110,110,noose,1.41401884,Remember,3,3,target,old,Hit,large,upper,6,2
P17,P17_111,111,rack,0.896775576,New,,,lure,old,CorrectRej,,,,
P17,P17_112,112,glove,1.229800902,Know,-3,3,target,old,Hit,small,lower,6,1
P17,P17_113,113,rail,1.797377656,Remember,-4,-3,target,old,Hit,large,upper,7,0
P17,P17_114,114,witch,1.229681361,New,,,lure,old,CorrectRej,,,,
P17,P17_115,115,blade,1.229638194,Guess,-1,-1,lure,old,FalseAlarm,,,2,
P17,P17_116,116,graph,1.579374435,New,,,lure,old,CorrectRej,,,,
P17,P17_117,117,starch,1.945848458,New,,,lure,old,CorrectRej,,,,
P17,P17_118,118,thread,1.619486912,New,,,target,new,Miss,small,lower,,
P17,P17_119,119,frost,1.981395454,Remember,4,-4,target,old,Hit,large,lower,8,2
P17,P17_12,12,purse,1.229827164,Remember,3,3,target,old,Hit,large,lower,6,1
P17,P17_120,120,yoke,1.413894469,New,,,lure,old,CorrectRej,,,,
P17,P17_121,121,lamp,0.896574531,New,,,lure,old,CorrectRej,,,,
P17,P17_122,122,kiss,1.047220306,Remember,3,4,target,old,Hit,large,upper,7,2
P17,P17_123,123,clam,1.797130123,Know,-2,2,target,old,Hit,large,lower,4,0
P17,P17_124,124,cage,0.697487386,New,,,target,new,Miss,large,lower,,
P17,P17_125,125,fleet,1.414054158,New,,,lure,old,CorrectRej,,,,
P17,P17_126,126,rope,0.938171,Remember,4,3,target,old,Hit,small,upper,7,1
P17,P17_127,127,flood,2.196885306,New,,,target,new,Miss,large,lower,,
P17,P17_128,128,scar,1.047021374,New,,,lure,old,CorrectRej,,,,
P17,P17_13,13,globe,1.047264379,Guess,-1,0,target,old,Hit,large,upper,1,0
P17,P17_14,14,jeep,1.58918068,New,,,lure,old,CorrectRej,,,,
P17,P17_15,15,pill,1.229581744,Remember,3,-4,target,old,Hit,small,lower,7,1
P17,P17_16,16,hymn,1.229764074,Guess,0,0,lure,old,FalseAlarm,,,0,
P17,P17_17,17,nail,3.229304929,New,,,lure,old,CorrectRej,,,,
P17,P17_18,18,mink,2.61390111,Guess,0,0,lure,old,FalseAlarm,,,0,
P17,P17_19,19,juice,2.372643641,New,,,lure,old,CorrectRej,,,,
P17,P17_21,21,doll,3.047153593,New,,,lure,old,CorrectRej,,,,
P17,P17_22,22,hood,2.374815293,New,,,lure,old,CorrectRej,,,,
P17,P17_23,23,vase,2.197436822,Guess,-2,-2,lure,old,FalseAlarm,,,4,
P17,P17_24,24,foil,1.946222173,Remember,2,-3,target,old,Hit,small,lower,5,1
P17,P17_25,25,hawk,1.414112419,Remember,-4,-4,target,old,Hit,small,lower,8,2
P17,P17_26,26,lard,1.413936429,Remember,-2,1,target,old,Hit,small,upper,3,2
P17,P17_27,27,pearl,2.333768529,Know,0,0,target,old,Hit,small,lower,0,0
P17,P17_28,28,arch,1.413828058,Remember,2,3,target,old,Hit,small,upper,5,1
P17,P17_29,29,cream,1.797317584,Guess,-1,0,lure,old,FalseAlarm,,,1,
P17,P17_3,3,pork,2.393190418,Remember,-3,-3,target,old,Hit,small,upper,6,1
P17,P17_30,30,drum,1.797193213,Guess,-2,-2,lure,old,FalseAlarm,,,4,
P17,P17_31,31,veil,3.144591472,Know,-2,2,target,old,Hit,small,lower,4,1
P17,P17_32,32,tooth,1.797277435,New,,,lure,old,CorrectRej,,,,
P17,P17_33,33,brick,1.990621203,Remember,4,4,target,old,Hit,large,upper,8,2
P17,P17_34,34,mast,1.413938844,Know,-2,-2,target,old,Hit,small,upper,4,1
P17,P17_35,35,grate,1.579326136,New,,,lure,old,CorrectRej,,,,
P17,P17_36,36,quill,2.613811455,New,,,lure,old,CorrectRej,,,,
P17,P17_37,37,gown,2.366765328,Guess,-1,-1,lure,old,FalseAlarm,,,2,
P17,P17_38,38,whip,1.627966438,New,,,lure,old,CorrectRej,,,,
P17,P17_39,39,keel,1.230084358,Remember,3,-3,target,old,Hit,small,lower,6,1
P17,P17_4,4,heel,1.414083138,Remember,-2,2,target,old,Hit,large,upper,4,1
P17,P17_40,40,maze,2.027366924,New,,,lure,old,CorrectRej,,,,
P17,P17_41,41,pipe,2.197254795,Guess,-1,1,lure,old,FalseAlarm,,,2,
P17,P17_42,42,tomb,2.046007695,New,,,lure,old,CorrectRej,,,,
P17,P17_43,43,isle,1.229630647,Remember,4,4,target,old,Hit,small,upper,8,1
P17,P17_44,44,calf,1.579261536,Guess,1,1,lure,old,FalseAlarm,,,2,
P17,P17_45,45,lime,1.229748074,New,,,lure,old,CorrectRej,,,,
P17,P17_46,46,hook,2.813308238,Guess,-1,-1,target,old,Hit,small,lower,2,2
P17,P17_47,47,haze,2.197291321,New,,,lure,old,CorrectRej,,,,
P17,P17_48,48,duke,1.79723306,New,,,lure,old,CorrectRej,,,,
P17,P17_49,49,deer,3.220560059,New,,,lure,old,CorrectRej,,,,
P17,P17_5,5,bass,1.229795468,New,,,target,new,Miss,large,lower,,
P17,P17_50,50,lint,1.271686562,Remember,4,-4,target,old,Hit,small,upper,8,0
P17,P17_51,51,grape,2.020894531,Remember,2,2,target,old,Hit,large,upper,4,2
P17,P17_52,52,nerve,1.047415314,New,,,lure,old,CorrectRej,,,,
P17,P17_53,53,fuse,1.999040959,New,,,lure,old,CorrectRej,,,,
P17,P17_54,54,herb,1.237148718,Remember,-3,-3,target,old,Hit,small,lower,6,2
P17,P17_55,55,flame,0.935826376,Remember,4,4,target,old,Hit,large,upper,8,2
P17,P17_56,56,skull,1.797478782,Guess,-1,-1,target,old,Hit,small,lower,2,2
P17,P17_57,57,rake,2.333739852,Know,0,-1,target,old,Hit,large,upper,1,0
P17,P17_58,58,mole,1.797387316,Know,0,1,target,old,Hit,large,lower,1,0
P17,P17_59,59,rein,1.414035141,New,,,lure,old,CorrectRej,,,,
P17,P17_6,6,cork,1.229534049,Remember,3,-3,target,old,Hit,large,lower,6,2
P17,P17_60,60,badge,2.846615963,New,,,target,new,Miss,small,lower,,
P17,P17_61,61,ridge,1.28467029,Know,-3,-3,target,old,Hit,large,upper,6,0
P17,P17_62,62,stove,2.197448293,Know,0,-2,lure,old,FalseAlarm,,,2,
P17,P17_63,63,flag,1.579464996,Remember,4,2,target,old,Hit,large,upper,6,2
P17,P17_64,64,aisle,2.197323621,Guess,-1,-1,target,old,Hit,small,lower,2,2
P17,P17_65,65,lawn,1.797317886,New,,,lure,old,CorrectRej,,,,
P17,P17_66,66,tent,1.585497565,Guess,0,-1,target,old,Hit,small,lower,1,1
P17,P17_67,67,goat,1.229831391,New,,,lure,old,CorrectRej,,,,
P17,P17_69,69,dome,1.579456544,Remember,-4,-4,target,old,Hit,small,lower,8,2
P17,P17_7,7,pier,1.04746301,Know,-1,-1,target,old,Hit,small,lower,2,2
P17,P17_70,70,sponge,0.896519289,Remember,4,-4,target,old,Hit,large,lower,8,2
P17,P17_71,71,wheat,1.945604245,Guess,0,1,lure,old,FalseAlarm,,,1,
P17,P17_72,72,bolt,1.797497498,New,,,lure,old,CorrectRej,,,,
P17,P17_73,73,crown,1.28602629,New,,,lure,old,CorrectRej,,,,
P17,P17_74,74,itch,1.7972557,New,,,lure,old,CorrectRej,,,,
P17,P17_75,75,crumb,1.579456544,Remember,4,3,target,old,Hit,small,upper,7,1
P17,P17_76,76,wing,1.945717447,New,,,lure,old,CorrectRej,,,,
P17,P17_77,77,dough,1.797424748,New,,,lure,old,CorrectRej,,,,
P17,P17_78,78,yacht,1.229549746,Remember,3,4,target,old,Hit,large,upper,7,2
P17,P17_79,79,nest,1.27831623,New,,,lure,old,CorrectRej,,,,
P17,P17_8,8,reed,1.579278138,New,,,lure,old,CorrectRej,,,,
P17,P17_80,80,nurse,1.579416697,Guess,0,0,lure,old,FalseAlarm,,,0,
P17,P17_81,81,chalk,1.22988452,Know,-3,-2,target,old,Hit,small,upper,5,1
P17,P17_82,82,bell,1.229648759,New,,,lure,old,CorrectRej,,,,
P17,P17_83,83,toast,1.047310565,Remember,4,-4,target,old,Hit,small,upper,8,0
P17,P17_84,84,moss,1.797324829,New,,,lure,old,CorrectRej,,,,
P17,P17_85,85,hail,1.604872784,Remember,-2,-3,target,old,Hit,large,lower,5,1
P17,P17_86,86,seal,1.228952647,Guess,-2,-2,target,old,Hit,large,upper,4,0
P17,P17_87,87,wrap,1.047387542,Know,0,-1,target,old,Hit,large,lower,1,1
P17,P17_88,88,germ,1.413892054,Guess,3,-2,target,old,Hit,large,upper,5,1
P17,P17_89,89,bean,0.925525367,Guess,1,-1,lure,old,FalseAlarm,,,2,
P17,P17_9,9,mosque,1.229693436,Remember,2,-1,target,old,Hit,large,upper,3,1
P17,P17_90,90,lens,1.04739358,Remember,2,2,lure,old,FalseAlarm,,,4,
P17,P17_91,91,sleeve,1.229266894,Know,2,3,target,old,Hit,small,upper,5,1
P17,P17_92,92,pine,1.797112614,Know,-2,-1,lure,old,FalseAlarm,,,3,
P17,P17_93,93,wolf,0.940353822,Remember,-3,-4,target,old,Hit,small,lower,7,2
P17,P17_94,94,mouse,1.41395756,Remember,-3,4,target,old,Hit,small,upper,7,2
P17,P17_95,95,mule,1.229695247,Remember,0,3,target,old,Hit,small,upper,3,1
P17,P17_96,96,tank,1.79696017,Know,-2,0,target,old,Hit,large,lower,2,0
P17,P17_97,97,lace,2.353276874,New,,,lure,old,CorrectRej,,,,
P17,P17_98,98,kick,2.197292227,New,,,lure,old,CorrectRej,,,,
P17,P17_99,99,quart,1.579339418,New,,,lure,old,CorrectRej,,,,
P18,P18_1,1,bush,1.261769531,New,,,lure,old,CorrectRej,,,,
P18,P18_10,10,knight,0.896888174,Remember,2,-3,target,old,Hit,large,lower,5,2
P18,P18_100,100,spruce,1.22966657,New,,,lure,old,CorrectRej,,,,
P18,P18_101,101,trout,0.697327696,New,,,target,new,Miss,small,lower,,
P18,P18_102,102,waist,0.896378919,New,,,lure,old,CorrectRej,,,,
P18,P18_103,103,peach,0.896994432,Remember,-2,-4,target,old,Hit,small,lower,6,2
P18,P18_104,104,vest,0.697397126,Know,0,0,target,old,Hit,small,lower,0,0
P18,P18_105,105,ditch,0.896995639,New,,,target,new,Miss,large,upper,,
P18,P18_106,106,wreck,0.896745087,Remember,0,-3,target,old,Hit,large,lower,3,1
P18,P18_107,107,dusk,0.897231098,New,,,target,new,Miss,small,lower,,
P18,P18_108,108,noose,0.896762294,New,,,lure,old,CorrectRej,,,,
P18,P18_109,109,rack,1.229793959,New,,,target,new,Miss,small,lower,,
P18,P18_11,11,glove,1.047559004,Remember,0,3,target,old,Hit,small,lower,3,0
P18,P18_110,110,rail,0.697125444,Remember,4,-4,target,old,Hit,large,lower,8,2
P18,P18_111,111,witch,1.047477197,New,,,lure,old,CorrectRej,,,,
P18,P18_112,112,blade,1.413868207,New,,,lure,old,CorrectRej,,,,
